scale,item_idx,source_id,gold_letter,n_options,condition,pred_letter,correct,answer_text,first_token_entropy_nats,per_token_entropy_mean_nats,perplexity_5tok,search_status,mean_search_reward,best_search_reward,mean_terminal_entropy_nats,best_path_json,n_paths_evaluated,n_apply_failures
1B,145,LEAP__4_10228,D,4,E,A,0,A. has an odor,1.2471020221710205,0.71014673858881,1.6522094295515073,ok,-0.12627699185179198,-0.10603000959334304,1.4852426449457805,"[1.0,1.0,1.0]",27,0
1B,146,MSA_2012_8_29,A,4,G,A,1,A.,1.0741350650787354,0.8307391405105591,1.2367604570267132,n/a,,,,,,
1B,146,MSA_2012_8_29,A,4,R,A,1,A. reduces air pollution,0.5861645936965942,0.7259075470268727,1.9415955872890847,ok,0.5279583531597773,0.9551555673489126,0.6648450515888356,"[0.5,1.0,0.5]",27,0
1B,146,MSA_2012_8_29,A,4,E,A,1,A. reduces air pollution,0.4940437078475952,0.7492020130157471,1.9415955872890847,ok,-0.05932681015410449,-0.04205503324981041,0.6977890994813707,"[1.0,1.0,0.5]",27,0
1B,147,Mercury_SC_401774,B,4,G,A,0,A.,0.9708752036094666,1.345267117023468,1.8495160194323734,n/a,,,,,,
1B,147,Mercury_SC_401774,B,4,R,A,0,A. the whistle material,0.8758077621459961,0.8633211717009545,1.5453306298203708,ok,0.45727348487451946,0.915709114060269,0.9185599750942655,"[1.0,0.5,0.5]",27,0
1B,147,Mercury_SC_401774,B,4,E,A,0,A.,0.7464656829833984,1.3145987590154011,1.8495160194323734,ok,-0.07595740312459347,-0.06346534775883575,0.8933945342346474,"[1.0,1.0,1.0]",27,0
1B,148,TIMSS_2003_4_pg14,B,4,G,A,0,A. B,1.4140331745147705,0.9504457078874111,1.6304452624984223,n/a,,,,,,
1B,148,TIMSS_2003_4_pg14,B,4,R,A,0,A,1.4881021976470947,1.2266624569892883,3.0393956379855966,ok,0.5021607483345318,0.9906602994548531,1.472010855321531,"[0.1,1.0,0.5]",27,0
1B,148,TIMSS_2003_4_pg14,B,4,E,A,0,A. B,1.1572082042694092,1.1881597936153412,1.6304452624984223,ok,-0.12530627191785484,-0.09838713659254616,1.473825247199447,"[1.0,1.0,1.0]",27,0
1B,149,ACTAAP_2008_7_13,A,4,G,A,1,A. inertia,1.0166757106781006,0.864597924053669,1.3087491383795415,n/a,,,,,,
1B,149,ACTAAP_2008_7_13,A,4,R,A,1,A. inertia,0.5152271389961243,0.6679984405636787,1.3087491383795415,ok,0.43441876965358484,0.9966546360046046,0.6707978049914042,"[1.0,0.5,1.0]",27,0
1B,149,ACTAAP_2008_7_13,A,4,E,A,1,A. inertia,0.5206003189086914,0.667632170021534,1.3087491383795415,ok,-0.05577224886778683,-0.04426202173266646,0.6559811190322593,"[1.0,0.5,1.0]",27,0
1B,150,Mercury_SC_416096,A,4,G,A,1,A. absorbed from the,1.021319031715393,0.7167315214872361,1.262477382583451,n/a,,,,,,
1B,150,Mercury_SC_416096,A,4,R,A,1,A. absorbed from the,0.7754189968109131,0.6065078184008599,1.262477382583451,ok,0.3760442430565843,0.911396491063244,0.8908581557097258,"[1.0,1.0,0.1]",27,0
1B,150,Mercury_SC_416096,A,4,E,A,1,A. absorbed from the,0.6651976108551025,0.5718615375459194,1.262477382583451,ok,-0.07298012416166012,-0.05706429313841776,0.8583764235178629,"[1.0,1.0,1.0]",27,0
1B,151,NYSEDREGENTS_2013_8_12,A,4,G,E,0,1. genes,1.7659387588500977,1.0645740032196045,1.394167349426314,n/a,,,,,,
1B,151,NYSEDREGENTS_2013_8_12,A,4,R,E,0,1. genes,1.7271792888641357,1.0804597586393356,1.394167349426314,ok,0.45389240785164814,0.9148899514086812,1.6987975438435872,"[0.1,0.1,1.0]",27,0
1B,151,NYSEDREGENTS_2013_8_12,A,4,E,E,0,1. genes,1.639284372329712,1.2020851075649261,1.394167349426314,ok,-0.14520860155316162,-0.1393737919065782,1.7079121404223971,"[1.0,1.0,1.0]",27,0
1B,152,Mercury_7222845,D,4,G,A,0,A. B,1.4041436910629272,1.452207237482071,1.7463791724965616,n/a,,,,,,
1B,152,Mercury_7222845,D,4,R,A,0,"A. B
C",1.0645374059677124,1.611851453781128,3.3558292234347773,ok,0.42745742696368755,0.8730147278079523,1.2101176933006004,"[1.0,0.5,1.0]",27,0
1B,152,Mercury_7222845,D,4,E,A,0,"A. B
C",1.061142086982727,1.6107845664024354,3.3558292234347773,ok,-0.10260527652470897,-0.09021948779042972,1.2068210531164099,"[0.5,1.0,1.0]",27,0
1B,153,Mercury_SC_401166,A,4,G,A,1,A. A,0.854241132736206,0.7106340378522873,1.3282282060632289,n/a,,,,,,
1B,153,Mercury_SC_401166,A,4,R,A,1,A. mirror,0.5097211003303528,0.767043873667717,1.5560299483240623,ok,0.5366513437958164,0.9727607212904928,0.5378879882671215,"[1.0,1.0,0.1]",27,0
1B,153,Mercury_SC_401166,A,4,E,A,1,A. mirror,0.49535515904426575,0.7346331998705864,1.5560299483240623,ok,-0.046873410568502576,-0.04211564998839592,0.5513149091490993,"[1.0,0.5,1.0]",27,0
1B,154,LEAP_2005_4_10267,D,4,G,A,0,A.,1.0896217823028564,1.1691065430641174,1.3651896932649457,n/a,,,,,,
1B,154,LEAP_2005_4_10267,D,4,R,A,0,A.,1.0170912742614746,1.3222845792770386,1.3651896932649457,ok,0.6033442107509508,0.9970829632104893,0.9866416564694157,"[0.1,0.1,1.0]",27,0
1B,154,LEAP_2005_4_10267,D,4,E,A,0,A.,0.796873927116394,0.9843866427739462,1.3651896932649457,ok,-0.07946053804982756,-0.06775111308836397,0.9345976489561575,"[1.0,1.0,1.0]",27,0
1B,155,ACTAAP_2007_7_18,D,4,G,A,0,A. liquids,1.5014506578445435,1.3189014457166195,1.8130259853207618,n/a,,,,,,
1B,155,ACTAAP_2007_7_18,D,4,R,A,0,A,1.5260659456253052,1.3720936179161072,7.416593143589701,ok,0.5310785268394744,0.9927774017500968,1.5096272539209437,"[0.5,0.5,0.5]",27,0
1B,155,ACTAAP_2007_7_18,D,4,E,A,0,A,1.3921945095062256,1.2932139039039612,7.416593143589701,ok,-0.12584381407705753,-0.11836593524383011,1.4801477017226043,"[1.0,0.5,1.0]",27,0
1B,156,Mercury_7188370,D,4,G,A,0,A. an organ,1.3422224521636963,0.7620878040790557,1.4289812329770974,n/a,,,,,,
1B,156,Mercury_7188370,D,4,R,A,0,A. an organ,1.50971257686615,0.7921874433755874,1.4289812329770974,ok,0.44506213938323,0.9916868331945261,1.370384203063117,"[0.1,0.1,0.5]",27,0
1B,156,Mercury_7188370,D,4,E,A,0,A. an organ,1.1774224042892456,0.8090496301651001,1.4289812329770974,ok,-0.11325569307883553,-0.10010577050053536,1.3320889472961426,"[1.0,1.0,1.0]",27,0
1B,157,MSA_2013_5_5,A,4,G,A,1,A.,1.1451760530471802,0.8286709586779276,1.2591960649899008,n/a,,,,,,
1B,157,MSA_2013_5_5,A,4,R,A,1,A.,1.123085618019104,1.0666297276814778,1.2591960649899008,ok,0.5107781091229129,0.9931004019107325,1.0954790777630277,"[1.0,0.1,0.1]",27,0
1B,157,MSA_2013_5_5,A,4,E,A,1,A.,0.9797462224960327,0.8560576935609182,1.2591960649899008,ok,-0.09356138912245034,-0.0832991202992774,1.1004488070805867,"[1.0,1.0,1.0]",27,0
1B,158,MCAS_2005_5_8,D,4,G,A,0,A. A,1.4241191148757935,1.1530952900648117,1.6153087451262704,n/a,,,,,,
1B,158,MCAS_2005_5_8,D,4,R,A,0,A.,1.398447871208191,1.6279937823613484,2.159270693776986,ok,0.5621042674186018,0.9848994595734237,1.4088595575756497,"[0.1,1.0,0.5]",27,0
1B,158,MCAS_2005_5_8,D,4,E,A,0,A.,1.3619604110717773,1.4928980668385823,2.159270693776986,ok,-0.11978383882091827,-0.11579539835906913,1.4088715844684176,"[1.0,1.0,1.0]",27,0
1B,159,Mercury_184888,B,4,G,A,0,A. an increase in,1.1561965942382812,0.6753126200288534,1.2879416505132568,n/a,,,,,,
1B,159,Mercury_184888,B,4,R,A,0,A. an increase in,0.7652521133422852,0.6358771100640297,1.2879416505132568,ok,0.5582774764987875,0.9812780418222725,0.8802331134125039,"[1.0,0.5,1.0]",27,0
1B,159,Mercury_184888,B,4,E,A,0,A. an increase in,0.7661543488502502,0.6360940128564835,1.2879416505132568,ok,-0.07770686112947507,-0.0650625910923922,0.9139712806101199,"[0.5,1.0,1.0]",27,0
1B,160,Mercury_7044188,D,4,G,A,0,A. rotation of the,1.3828699588775635,0.8291971296072006,1.3543151074335256,n/a,,,,,,
1B,160,Mercury_7044188,D,4,R,A,0,A. rotation of the,1.4744951725006104,0.6865750595927238,1.3543151074335256,ok,0.4732279884014415,0.9990785289691052,1.4267567837679829,"[0.5,0.1,0.5]",27,0
1B,160,Mercury_7044188,D,4,E,A,0,A. rotation of the,1.2777395248413086,0.6945231117308139,1.3543151074335256,ok,-0.11873994985195452,-0.10861921571398156,1.396593588369864,"[1.0,1.0,0.5]",27,0
1B,161,Mercury_7056875,B,4,G,A,0,A. B,1.5142556428909302,1.0918743200600147,1.6319763611746494,n/a,,,,,,
1B,161,Mercury_7056875,B,4,R,A,0,A. digestive,1.5320425033569336,1.392725646495819,2.4563635082210737,ok,0.5316945724569699,0.9923840310414941,1.622062740502534,"[1.0,0.1,1.0]",27,0
1B,161,Mercury_7056875,B,4,E,A,0,A. digestive,1.4715012311935425,1.3691581636667252,2.4563635082210737,ok,-0.13651738342666514,-0.12510868147615853,1.6056879140712597,"[1.0,1.0,1.0]",27,0
1B,162,Mercury_SC_400868,C,4,G,A,0,A.,1.4490629434585571,0.9714364608128866,1.637738696471237,n/a,,,,,,
1B,162,Mercury_SC_400868,C,4,R,A,0,A.,1.5287114381790161,1.2044007778167725,1.637738696471237,ok,0.4439914484295559,0.9929943015057549,1.5420461451565777,"[1.0,0.5,0.5]",27,0
1B,162,Mercury_SC_400868,C,4,E,A,0,A.,1.4880856275558472,1.0760937730471294,1.637738696471237,ok,-0.13093935216358352,-0.1263890849710791,1.5400803177445024,"[1.0,1.0,1.0]",27,0
1B,163,Mercury_SC_409142,D,4,G,A,0,A. the depth of,1.5379664897918701,0.828045454248786,1.4579587581510582,n/a,,,,,,
1B,163,Mercury_SC_409142,D,4,R,A,0,A. the depth of,1.6631779670715332,0.9153950668871402,1.4579587581510582,ok,0.519858951029575,0.9954245173527454,1.536545440002724,"[0.1,0.5,0.1]",27,0
1B,163,Mercury_SC_409142,D,4,E,A,0,A. the depth of,1.340259075164795,0.9328264482319355,1.4579587581510582,ok,-0.12837079729445433,-0.1139503264936575,1.5098695313488995,"[0.5,1.0,1.0]",27,0
1B,164,Mercury_SC_408900,C,4,G,A,0,A.,1.384266972541809,1.1777121524016063,1.6191416562380319,n/a,,,,,,
1B,164,Mercury_SC_408900,C,4,R,A,0,A. rainfall amounts each,1.4200457334518433,0.8659202144481242,2.0682684659333357,ok,0.5307185832166732,0.9993266708871542,1.3812257448832195,"[0.5,0.5,0.1]",27,0
1B,164,Mercury_SC_408900,C,4,E,A,0,A.,1.1943559646606445,1.5580555995305378,1.6191416562380319,ok,-0.1172794532093965,-0.10154548075415458,1.379415542991073,"[1.0,1.0,1.0]",27,0
1B,165,Mercury_SC_401624,A,4,G,A,1,A. seed,1.3743780851364136,0.9913487881422043,1.414442339511166,n/a,,,,,,
1B,165,Mercury_SC_401624,A,4,R,A,1,A. seed,1.407478928565979,0.9769049137830734,1.414442339511166,ok,0.5379017972126731,0.9168794496177494,1.318600018819173,"[0.5,0.5,0.1]",27,0
1B,165,Mercury_SC_401624,A,4,E,A,1,A. seed,1.1719181537628174,0.9732373356819153,1.414442339511166,ok,-0.10955931238026172,-0.09963779296081061,1.2886129176175152,"[1.0,1.0,1.0]",27,0
1B,166,Mercury_7188965,B,4,G,A,0,A. circulatory,1.3047981262207031,0.7962581465486437,1.4111559140288423,n/a,,,,,,
1B,166,Mercury_7188965,B,4,R,A,0,A. circulatory,1.501599907875061,0.7332292121369391,1.4111559140288423,ok,0.45848636368622714,0.9254645500295557,1.3722307372976232,"[0.1,0.1,0.5]",27,0
1B,166,Mercury_7188965,B,4,E,A,0,A. circulatory,1.1547006368637085,0.7600679505616427,1.4111559140288423,ok,-0.11379465117799335,-0.09817394040542143,1.338428055798566,"[1.0,1.0,1.0]",27,0
1B,167,NCEOGA_2013_8_32,A,4,G,A,1,A.,1.058249592781067,1.0684240659077961,1.4042028016445636,n/a,,,,,,
1B,167,NCEOGA_2013_8_32,A,4,R,A,1,A. getting a vaccination,0.7139915227890015,0.6983380436897277,1.5601670596973276,ok,0.5165861383093788,0.9772043602277529,0.7470368345578512,"[1.0,0.1,0.5]",27,0
1B,167,NCEOGA_2013_8_32,A,4,E,A,1,A.,0.5804858803749084,0.816568394502004,1.4042028016445636,ok,-0.0634224309266078,-0.049351871659558136,0.7459609044922723,"[1.0,1.0,1.0]",27,0
1B,168,Mercury_7008208,A,4,G,A,1,A.,0.9166254997253418,0.7640619079271952,1.252346576453882,n/a,,,,,,
1B,168,Mercury_7008208,A,4,R,A,1,A. Big Bang,0.7636436820030212,0.6320680096745491,1.6370433910810875,ok,0.46538329341787565,0.9732412396706261,0.7535501961354856,"[0.5,0.1,1.0]",27,0
1B,168,Mercury_7008208,A,4,E,A,1,A.,0.5730383396148682,0.8338563044865926,1.252346576453882,ok,-0.06404515696445977,-0.0487203609380289,0.7532852733576739,"[0.5,1.0,1.0]",27,0
1B,169,Mercury_7092400,B,4,G,A,0,A. normal faults,1.3757212162017822,1.1221850506961346,1.5657548972948632,n/a,,,,,,
1B,169,Mercury_7092400,B,4,R,A,0,A. normal faults,1.553031086921692,1.0669497646391393,1.5657548972948632,ok,0.4395894188110747,0.9499789993619415,1.472775900805438,"[0.5,0.1,0.5]",27,0
1B,169,Mercury_7092400,B,4,E,A,0,A. normal faults,1.3418188095092773,1.1792749375104905,1.5657548972948632,ok,-0.12667049064956984,-0.11408293685316974,1.489870892630683,"[0.5,1.0,1.0]",27,0
1B,170,Mercury_417462,C,4,G,A,0,A. by looking for,1.2322145700454712,0.6897302338853478,1.3470368582362664,n/a,,,,,,
1B,170,Mercury_417462,C,4,R,A,0,A. by looking for,1.168046236038208,0.6736502999439835,1.3470368582362664,ok,0.5102927605025686,0.970486028835046,1.1859211347721241,"[0.5,0.1,1.0]",27,0
1B,170,Mercury_417462,C,4,E,A,0,A. by looking for,1.1081554889678955,0.6995210185647011,1.3470368582362664,ok,-0.10124754363884374,-0.0942166198412825,1.1908516928001687,"[0.5,1.0,1.0]",27,0
1B,171,Mercury_SC_401211,B,4,G,B,1,B,1.1264320611953735,0.9339680671691895,1.6260852156482017,n/a,,,,,,
1B,171,Mercury_SC_401211,B,4,R,B,1,B,1.0776073932647705,0.9621469378471375,1.6260852156482017,ok,0.5986371869990164,0.9990494589449547,1.115014131422396,"[0.1,0.5,1.0]",27,0
1B,171,Mercury_SC_401211,B,4,E,B,1,B,0.9693740606307983,0.8738271594047546,1.6260852156482017,ok,-0.09396559249385789,-0.08241726748970535,1.1052029596434698,"[0.5,1.0,1.0]",27,0
1B,172,Mercury_178605,D,4,G,A,0,A. malleable,1.3645946979522705,0.8429357518500182,1.507294934220119,n/a,,,,,,
1B,172,Mercury_178605,D,4,R,A,0,A. malleable,1.2426950931549072,0.8159818177577108,1.507294934220119,ok,0.504193328677308,0.9566159923307614,1.3116170653590449,"[1.0,1.0,0.1]",27,0
1B,172,Mercury_178605,D,4,E,A,0,A. malleable,1.172918438911438,0.8030771399848163,1.507294934220119,ok,-0.11008564826812786,-0.09972283832359471,1.2948035664028592,"[1.0,1.0,1.0]",27,0
1B,173,Mercury_SC_400364,C,4,G,A,0,A/B,1.3567639589309692,1.4032623767852783,1.8858790835547792,n/a,,,,,,
1B,173,Mercury_SC_400364,C,4,R,A,0,A.,1.2865177392959595,1.487889329592387,2.2657974329202237,ok,0.4354747440406175,0.8460297369117604,1.4678352408938937,"[1.0,1.0,1.0]",27,0
1B,173,Mercury_SC_400364,C,4,E,A,0,A.,1.2817462682724,1.4857021967569988,2.2657974329202237,ok,-0.12256799382188921,-0.10897550216827182,1.441618212947139,"[1.0,1.0,1.0]",27,0
1B,174,NYSEDREGENTS_2008_8_15,C,4,G,A,0,1. adaptation,1.813150405883789,1.3462321385741234,1.630077780535407,n/a,,,,,,
1B,174,NYSEDREGENTS_2008_8_15,C,4,R,A,0,1. adaptation,1.4511469602584839,1.3322713077068329,1.630077780535407,ok,0.6077772118108689,0.9762746372196462,1.4296966437940244,"[0.5,0.1,1.0]",27,0
1B,174,NYSEDREGENTS_2008_8_15,C,4,E,A,0,1. adaptation,1.23506760597229,1.2914097979664803,1.630077780535407,ok,-0.12211713181298516,-0.10500683006005969,1.4363152715894911,"[0.5,1.0,1.0]",27,0
1B,175,ACTAAP_2015_5_7,C,4,G,A,0,A. A,1.5016541481018066,1.17377008497715,1.554629303855641,n/a,,,,,,
1B,175,ACTAAP_2015_5_7,C,4,R,A,0,A. A.,1.4642512798309326,1.3889095157384872,2.132279038640023,ok,0.606610816583459,0.9822482502476803,1.4165847610544275,"[1.0,0.1,0.1]",27,0
1B,175,ACTAAP_2015_5_7,C,4,E,A,0,A.,1.309584140777588,1.429190198580424,2.0365101896533857,ok,-0.12121822465981744,-0.11110814310510203,1.4257425202263727,"[1.0,0.5,1.0]",27,0
1B,176,Mercury_7180618,A,4,G,A,1,A. overgrazing,1.1939401626586914,0.5171070833224803,1.1864168514020461,n/a,,,,,,
1B,176,Mercury_7180618,A,4,R,A,1,A. overgrazing,1.0271164178848267,0.4827534112147987,1.1864168514020461,ok,0.44402908580893186,0.8472424081263367,1.0470200622523274,"[0.1,0.5,1.0]",27,0
1B,176,Mercury_7180618,A,4,E,A,1,A. overgrazing,0.8912162780761719,0.49702687859535216,1.1864168514020461,ok,-0.08859612501943424,-0.07577220534824967,1.0420484454543502,"[1.0,1.0,1.0]",27,0
1B,177,Mercury_415262,B,4,G,A,0,A. replacing wood doors,1.2992578744888306,0.9782659448683262,1.3297877675704233,n/a,,,,,,
1B,177,Mercury_415262,B,4,R,A,0,A. replacing wood doors,1.3517961502075195,1.0352493032813073,1.3297877675704233,ok,0.5501878393234517,0.9955843963121798,1.2998098223297685,"[0.1,0.1,0.5]",27,0
1B,177,Mercury_415262,B,4,E,A,0,A.,1.1248692274093628,1.8067941268285115,2.9121573611799674,ok,-0.10693816314973865,-0.09563764058840979,1.2577835277274803,"[1.0,1.0,1.0]",27,0
1B,178,Mercury_7200200,C,4,G,A,0,A.,1.5795284509658813,1.453330159187317,1.9030106919044862,n/a,,,,,,
1B,178,Mercury_7200200,C,4,R,A,0,A. The speed of,1.5695664882659912,1.0622463345527648,1.7088616989712928,ok,0.4499260880819308,0.7427294265611826,1.6096251143349543,"[0.5,0.5,1.0]",27,0
1B,178,Mercury_7200200,C,4,E,A,0,A. The speed of,1.4574955701828003,1.127585881948471,1.7088616989712928,ok,-0.13574087662483347,-0.12391790450288019,1.5965548091464572,"[1.0,1.0,1.0]",27,0
1B,179,MDSA_2008_8_24,C,4,G,A,0,A.,1.5136182308197021,1.1613185405731201,1.4821094628260327,n/a,,,,,,
1B,179,MDSA_2008_8_24,C,4,R,A,0,A. developing highways,1.6498984098434448,1.3055083215236665,2.0141221557804103,ok,0.5483814952109533,0.9573875090194466,1.7284532652960882,"[1.0,1.0,0.1]",27,0
1B,179,MDSA_2008_8_24,C,4,E,A,0,A. developing highways,1.6498984098434448,1.3055083215236665,2.0141221557804103,ok,-0.15104131206500765,-0.1402762092544757,1.7765152189466689,"[1.0,0.1,1.0]",27,0
1B,180,Mercury_185238,B,4,G,A,0,A. producers.,1.157185435295105,0.5831159749999643,1.1947416690935604,n/a,,,,,,
1B,180,Mercury_185238,B,4,R,A,0,A. producers.,0.9874416589736938,0.5738084893673658,1.1947416690935604,ok,0.4967608693056531,0.9997794211921981,0.9485005493517276,"[0.5,0.1,1.0]",27,0
1B,180,Mercury_185238,B,4,E,A,0,A. producers.,0.7168402671813965,0.5034071268513799,1.1947416690935604,ok,-0.08227898229661088,-0.06094656175267988,0.9677475801220646,"[1.0,1.0,1.0]",27,0
1B,181,MCAS_2015_8_6,B,4,G,A,0,A.,1.341392993927002,1.1147839228312175,1.5632186151738499,n/a,,,,,,
1B,181,MCAS_2015_8_6,B,4,R,A,0,A,1.569638967514038,1.424056351184845,6.460903365463916,ok,0.4990021121945696,0.9862058482936531,1.5277778307596843,"[0.1,0.1,1.0]",27,0
1B,181,MCAS_2015_8_6,B,4,E,A,0,A.,1.3194223642349243,1.1717628240585327,1.5632186151738499,ok,-0.12911881412310547,-0.11176301570974619,1.5186675433759336,"[1.0,1.0,1.0]",27,0
1B,182,Mercury_7015663,A,4,G,A,1,A. rock cycle,0.9808707237243652,0.7319045038893819,1.236087420785957,n/a,,,,,,
1B,182,Mercury_7015663,A,4,R,A,1,A,0.46839359402656555,0.7577972561120987,3.4479436435305697,ok,0.4889924617885346,0.9874761555922361,0.7306119336022271,"[0.5,1.0,1.0]",27,0
1B,182,Mercury_7015663,A,4,E,A,1,A,0.4673812985420227,0.7582524120807648,3.4479436435305697,ok,-0.06372826569852434,-0.03973728106212942,0.7495580668802615,"[1.0,0.5,1.0]",27,0
1B,183,Mercury_SC_LBS10174,A,4,G,A,1,A. weathering,1.104712724685669,0.7879298749379814,1.2731100622183809,n/a,,,,,,
1B,183,Mercury_SC_LBS10174,A,4,R,A,1,A. weathering,0.9126275777816772,0.7917398885358125,1.2731100622183809,ok,0.4444747568157894,0.9589823891664612,0.8357277622929326,"[0.1,0.5,0.5]",27,0
1B,183,Mercury_SC_LBS10174,A,4,E,A,1,A. weathering,0.6689859628677368,0.7572906322777271,1.2731100622183809,ok,-0.07280675466421006,-0.0574382150272503,0.856337289015452,"[1.0,1.0,0.5]",27,0
1B,184,Mercury_7024780,C,4,G,C,1,C,1.5218093395233154,1.18547523021698,2.313421835254758,n/a,,,,,,
1B,184,Mercury_7024780,C,4,R,C,1,C,1.4168622493743896,1.1924820244312286,2.313421835254758,ok,0.5354874919337037,0.9673698073469146,1.4589476938600894,"[0.5,1.0,1.0]",27,0
1B,184,Mercury_7024780,C,4,E,C,1,C,1.4214459657669067,1.1958707571029663,2.313421835254758,ok,-0.12555422807950453,-0.12046321409381089,1.4767416539015594,"[1.0,1.0,0.5]",27,0
1B,185,Mercury_SC_404975,D,4,G,A,0,A.,1.2644470930099487,1.3923126657803853,1.6845760109931518,n/a,,,,,,
1B,185,Mercury_SC_404975,D,4,R,A,0,A. friction,1.1599206924438477,1.175350472331047,1.8104814188214373,ok,0.5232572454780309,0.9611781807116161,1.0006653224980389,"[0.1,0.1,0.5]",27,0
1B,185,Mercury_SC_404975,D,4,E,A,0,A. friction,0.8579387068748474,1.1241996735334396,1.8104814188214373,ok,-0.08487389290598975,-0.07294290900280945,0.9982683570296677,"[0.5,1.0,1.0]",27,0
1B,186,Mercury_7098928,B,4,G,A,0,A. size of sub,1.3553550243377686,0.6996792674064636,1.32670790937206,n/a,,,,,,
1B,186,Mercury_7098928,B,4,R,A,0,A,1.4182324409484863,1.2448044419288635,4.042618425732959,ok,0.6148650880774066,0.9853329938972988,1.315318504969279,"[0.1,0.5,0.1]",27,0
1B,186,Mercury_7098928,B,4,E,A,0,A. size of sub,1.2059779167175293,0.695888152718544,1.32670790937206,ok,-0.11163946068415188,-0.10288813530594797,1.3130791717105441,"[1.0,0.5,1.0]",27,0
1B,187,Mercury_416501,C,4,G,A,0,A.,1.2819554805755615,1.349265495936076,1.5754079586357228,n/a,,,,,,
1B,187,Mercury_416501,C,4,R,A,0,A,0.9617971777915955,1.0757395923137665,5.417816878082869,ok,0.5705155339400226,0.9999870122196016,1.1427645771591752,"[0.5,1.0,1.0]",27,0
1B,187,Mercury_416501,C,4,E,A,0,A,0.9617971777915955,1.0757395923137665,5.417816878082869,ok,-0.09648733237899233,-0.08177307243120503,1.1348631183306377,"[1.0,1.0,0.5]",27,0
1B,188,Mercury_SC_406012,B,4,G,A,0,A. supports body posture,1.3164132833480835,0.7779133185744286,1.3060589491264794,n/a,,,,,,
1B,188,Mercury_SC_406012,B,4,R,A,0,A. supports body posture,1.6247217655181885,0.8000757120549679,1.3060589491264794,ok,0.526168223945648,0.9839907202223512,1.4964686632156372,"[0.5,0.1,0.1]",27,0
1B,188,Mercury_SC_406012,B,4,E,A,0,A. supports body posture,1.3459217548370361,0.841334867477417,1.3060589491264794,ok,-0.12718689656404417,-0.11443177385666195,1.4959447472183793,"[0.5,1.0,1.0]",27,0
1B,189,Mercury_SC_407192,C,4,G,A,0,A.,1.3537403345108032,1.2470385233561199,1.5432146687581685,n/a,,,,,,
1B,189,Mercury_SC_407192,C,4,R,A,0,A,1.46188223361969,1.5504462122917175,4.941613187039803,ok,0.5614273427334616,0.9661809790389778,1.3724901013904147,"[0.5,0.5,0.1]",27,0
1B,189,Mercury_SC_407192,C,4,E,A,0,A,1.1679658889770508,1.2942396998405457,4.941613187039803,ok,-0.11848712686593617,-0.09930176698562958,1.393619939132973,"[1.0,1.0,1.0]",27,0
1B,190,Mercury_7239890,A,4,G,A,1,A.,1.569435715675354,1.194374402364095,1.6015291451047413,n/a,,,,,,
1B,190,Mercury_7239890,A,4,R,A,1,A.,1.4943690299987793,1.4529575904210408,1.6015291451047413,ok,0.3821590990267808,0.9522340819225585,1.5641585809213143,"[1.0,0.5,1.0]",27,0
1B,190,Mercury_7239890,A,4,E,A,1,A.,1.47002375125885,1.3602489630381267,1.6015291451047413,ok,-0.13346398136203577,-0.12498306447861997,1.5697744599095098,"[1.0,1.0,1.0]",27,0
1B,191,Mercury_7282135,C,4,G,A,0,A.,1.5296491384506226,0.9836378296216329,1.7246325188195126,n/a,,,,,,
